"Enc_Id","Enc_Enf_Facility_Id","Enc_Facility_Name","Enc_Board_Id","Enc_Program_Id","Enc_Nov_Number","Enc_Ea_Number","Enc_Reg_Fac_Num","Enc_Pmt_Pc_Num","Enc_Ro_Enf_Rep_Name","Enf_Case_Mgr","DES_REC_CODE","Enc_Action_Id","Enc_Action_Name","Enc_Status_Id","Enc_Status_Name","Enc_Status_Comments","Enc_Severity_Id","Enc_Qncr_YN","Enc_Discovery_Date","Enc_Referral_Date","Enc_Nov_Date","Enc_Meeting_Date","Enc_Draft_Action_Date","Enc_Draft_Release_Date","Enc_Rp_Signature_Date","Enc_Public_Notice_Begins","Enc_Public_Notice_Ends","Enc_Executed_Date","Enc_Terminated_Date","Enc_Increment","Enc_Order_Hyperlink","Enc_Additional_Comments","AAC_ID","Admin_Action_Code_Desc","AAC_ACTIVE_YN","EBD_ID","Borad_Name","EBD_ACTIVE_YN","EAC_ID","EAC_DESCRIPTION","EAC_ACTIVE_YN","ESC_ID","Status_Code_Desc","ESC_ACTIVE_YN","PRG_ID","Program_Name","PRG_ACTIVE_YN","SEV_ID","Severity_Code_Desc","SEV_ACTIVE_YN","ECC_ID","ECC_CASH_CIVIL_CHARGE","ECC_FINAL_SEP_VALUE","ECC_PROPOSED_SEP_VALUE","ESI_DE_CONCURRENCE","ESI_EMERG_PLAN_PREP_YN","ESI_ENVIR_COMPL_PROMO_YN","ESI_ENVIR_REST_PROT_YN","ESI_ID","ESI_POLLU_PREVEN_YN","ESI_POLLU_REDUC_YN","ESI_PUBLIC_HEALTH_YN","ESI_REGION_DIRECTOR_APPR","Sep_Desc","EFC_REGION","COASTAL_ZONE_IND","Enc_Inserted_By","Enc_Changed_By","Enc_Inserted_Date","Enc_Changed_Date","Loaded_Date","Loaded_By"
300000007704,200000002484,,2,12,"W2021-10-N-0001","NR21-1104","VAR051476",,,"B Holland","NVRO",3,,3,,"Action plan has already been submitted (in August); points may be removed rendering enforcement moot. -- 11/3/21, BDH.",,"N",,2021-10-29,2021-10-29,2021-11-03,,,,,,,2021-11-04,,,,3,"Formal Hearing","Y",2,"Water","Y",3,"Informal RTC","Y",3,"Case Closed (Other)","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"NRO","Y","BDHOLLAND","BDHOLLAND",2021-11-03 10:18:06,2021-11-04 14:09:31,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005470,200000000198,,2,12,"W2019-09-N-0003","NR19-0925",,"VA0022802",,"S Bellotti","NVRO",1,,19,,"Met with Town on 10-31-19.  Have drafted enforcement docs and sent out for internal review on 11-15-19. Documents given to M. Miller for review on 1/2/20.  Received from M. Miller on 1/10/20.  Docs sent to CO for review on 1/10/20.  MMiller: 24Jan2020, ERP/WS/Ordered reviewed, provided to TF. Proposed Order sent to Permittee on 2/132020. Civil Charge reduction request received 3/11/2020.  ERP adjustment drafted, provided to M. Miller on 3/11/2020.  RP has verbally agreed to 30%reduction.  30& reduction approved by T. Faha on 3/26/2020.  Revised Order sent to Permittee on 3/26/2020. Order will remain monitored until Chlorine provision incorporated into new Permit. Closure docs drafted, emailed to M.Miller on 4/14/21. Terminated 4/21/21.",1,"N",2019-09-23,2019-09-23,2019-09-23,2019-09-23,2020-01-10,2020-02-13,2020-04-02,2020-04-28,2020-05-28,2020-05-29,2021-04-21,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",1,"No","Y",300000005470,19565,,,,,,,,,,,,,"NRO","Y","SABELLOTTI","SABELLOTTI",2019-09-24 07:16:16,2021-04-21 07:00:00,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004102,200000002822,,2,10,"TPR0207026","PR18-0903","4038508",,,"N Womack","CO",16,,52,,"As of 03/17/17: The Corporation has been termininated. 
03/23/17:  NOV issued for failure to provide automatic leak detection and line tightest test records.
9/12/18: Called 8044374404 to speak with responsible party. Spoke with Sonny Ramshandli. Informed Mr. Kabani was not in and would return my call on Monday.
1/8/19: Contacted Mr. Kabani (new owner) at 804-400-0249. Emailed NOV to wakefieldexxon@verizon.net. Mr. Kabani stated he will look into providing as many records as he can.  
1/9/19: Called Mr. Kabani to make sure he recieved the email.  He stated that he does not have tightness test, but he will get me what documents he does have.
1/10/19: Mr. Kabani provided Bestest evidence that shows Line tightness test completed (8.16.16).
1/31/19: Mr. Kabani provided line tightness test (conducted 1.14.19) and cathodic protection test (7.21.14)
4/02/19: Called/ left vm for Mr. Kabani to discuss penalty
4/8/19: Mr. Kabani returned my call. I informed him that the penalty was 12,504. I told him I will send an order to him, and we discussed that one of the penalties charged was due to his LLC being inactive. He stated he would work on correcting this issue.
5/23/19: Sent Mr. Kabani CO. He stated that he could not pay the civil penalty. I am referring the case to the Office of Financial Assurance.  I have set up a meeting with the RP to negogiate the penalty.
6.16.19: Josiah Bennett did an ability to pay analysis/ determined Corp had the ability to pay. 
8.6.19: signed CSO/ public notice 9.2.19-10.2.19.
10.9.19: Order signed by PRO Kyle Winters
10.28.19: Email from RP showing 3 months of SIR records and Operator B training completed. Emailed inspector to provide clarification that corrective action is compelete.
6.22.20: Contacted RP to remit the remainder of payment.
10.20.20: Confirmed with finance that case has been referred to the OAG",,"N",2017-03-30,2018-07-03,2018-03-23,2019-08-06,,,2019-08-06,2019-09-02,2019-10-02,2019-10-09,,,,,,,,2,"Water","Y",16,"Litigation","Y",52,"OAG Lead","Y",10,"UST","Y",,,,300000004102,5934,,,,,,,,,,,,,"PRO","Y","NDWOMACK","JDREYNOLDS",2018-09-06 15:13:49,2021-05-24 09:45:24,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006381,200000001655,,2,12,"2020-TRO-0100","TR20-0739",,"VA0003808",,"J Brandt","TRO",1,,19,,"Effluent violations",,"N",,1986-07-15,1986-07-15,,,,,,,1986-07-15,1987-06-11,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMHODGES",,2020-07-13 14:34:45,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006387,200000001655,,2,12,"2020-TRO-0102","TR20-0741",,"VA0003808",,"J Brandt","TRO",8,,38,,"Toxics violations",,"N",,2008-12-19,2008-12-19,,,,,,,,2009-12-04,,,,,,,2,"Water","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMHODGES",,2020-07-14 14:08:36,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006012,200000002814,,1,1,"APRO001489","PR20-0504","51201",,,"D Robinett","PRO",1,,19,,"crtsy call to RP 5/6/2020.  NOV response rec'd June'20 and reviewed by staff July'20.  Conf call w RP to review remaining violations 9/24/2020.  Drafting ERP/CO.  Prelim call w RP 11/13/20. Phone call w RP 12/16/20. Sent draft CO to RP 12/22/20 (sans penalty, ERP still in review).  Promised penalty amount to RP by 1/15/21.  ERP to DE on 1/4/21.  DE approval 1/14/21, FWD to PRO Enf Mgr 1/15/21.  ERP signed and CO mailed on 1/20/21.  Response rec'd 3/11/21. Call w RP 4/14/21.  DEQ response sent 4/22/21.  Call w RP 5/6/21. Sent revised CO to RP on 5/26/21. Response due 6/26/21.  Calls with RP on 6/15, 22 & 23/21.  Final CO to RP 6/24/21.  Rec'd signed CO on 6/29/21.",2,"N",2020-02-12,2020-05-06,2020-05-06,2020-09-24,2021-01-04,2021-01-20,2021-06-29,,,2021-06-30,2022-01-04,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",2,"HPV","Y",300000006012,69000,0,0,,,,,,,,,,,"PRO","Y","DCROBINETT","DCROBINETT",2020-05-06 16:26:42,2022-01-05 08:29:15,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000007173,200000003606,,2,12,"2103-001835","PR21-0418","Unpermitted","Unpermitted",,"J Reynolds","PRO",1,,8,,,,"N",2021-02-15,2021-04-26,2021-04-26,2021-04-26,2021-05-18,2021-06-02,2021-06-18,2021-07-19,2021-08-19,2021-08-24,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",8,"Effective","Y",12,"VPDES","Y",,,,300000007173,16250,,,,,,,,,,,,,"PRO","Y","JDREYNOLDS","JDREYNOLDS",2021-04-27 09:04:44,2021-08-24 15:33:07,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004064,200000002808,,1,1,"ANRO000993","NR18-0818","72351",,,"S Bellotti","NVRO",1,,19,,"Case referred to S. Bellotti on 8/21/18.  Response received from permittee on 8/23/18.  Met with permittee on 9/18/18.  Enforcement documents have been drafted and sent out on 9/27/18 for internal NRO review.  With Mark for internal review (11/15/18).  Edits received from Mark (12/5/18).  Sent to Central for review (12/6/18).  Sent to Permittee 1/15/19.  Written response received 2/12/19.  Call with permittee to discuss response on 2/15/19.  Request for penalty reduction received 3/1/19.  Discussed with CO and approach approved 3/6/19.  Penalty reduction request approved by RD 3/13/19.  Order signed by RP on 3/26/19. Order executed 4/2/19.",1,"N",2018-08-20,2018-08-20,2018-08-20,2018-08-23,2018-12-06,2019-01-15,2019-03-26,,,2019-04-02,2020-06-30,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",1,"No","Y",300000004064,15120.77,,,,,,,,,,,,,"NRO","Y","SABELLOTTI","SABELLOTTI",2018-08-21 11:07:38,2020-07-01 11:20:55,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004331,200000002888,,,7,"MU1986-PRO-1115","PR19-0112",,,,"J Reynolds","PRO",1,,19,,"Opened for EA Number development.",,"N",,2019-01-07,,,,,,,,,2019-01-07,,,,1,"IFF","Y",,,,1,"Consent Order","Y",19,"Terminated","Y",7,"Other","Y",,,,,,,,,,,,,,,,,,"PRO","Y","JDREYNOLDS","JDREYNOLDS",2019-01-07 11:38:23,2020-01-29 15:01:24,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004342,200000002897,,2,10,"90-09-PRO-004","PR19-0121","NA","NA",,"J Reynolds","PRO",1,,19,,"Records Management / Historic Record",,"N",1990-09-19,1990-09-19,1990-09-19,1990-09-19,1990-09-19,1990-09-19,1990-10-05,1990-09-19,1990-09-19,1990-01-23,2019-01-14,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",10,"UST","Y",,,,,,,,,,,,,,,,,,"PRO","Y","JDREYNOLDS",,2019-01-14 15:13:17,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005000,200000003103,,1,1,"TRO 08-15-2003","TR19-0486","60103",,,"J Brandt","TRO",1,,19,,,,"N",2003-06-06,2003-06-27,2003-06-27,,,,2003-08-13,,,2003-08-15,2003-09-16,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",,,,300000005000,8662,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-04-30 17:38:51,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003658,200000002655,,3,4,"NOV-017-1217-HW","SW18-0113","VACESQG11706","VAR000533331",,"R Hilt","SWRO",1,,19,,"VACESQG11706 for MEC, Inc.-Paint Shop.  Written NOV response received 01/12/18; meeting held 03/07/18.  One Consent Order, for both paint shop (this case) and for main plant (SW18-0112) signed and effective 03/05/19, contained one civil charge.  That portion of the civil charge assessed due to violations at the paint shop was $32,981.67.  The total civil charge payment of $36,015.00, due 04/04/2019, was posted to daily RTL 04/05/2019.  Consent Order termination effective 09/06/2019.

Case assoicated with SW17-1001.  Case Closure Form and Termination Letter in ECM and linked with SW17-1001.",3,"N",2016-12-21,2017-12-18,2017-12-18,2018-01-12,2018-07-24,2018-12-18,2019-01-15,2019-02-03,2019-03-04,2019-03-05,2019-09-06,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",4,"Hazardous Waste","Y",3,"SNC","Y",300000003658,32981.67,0,0,,,,,,,,,,,"SWRO","N","RTHILT","LMCROWELL",2018-01-18 16:49:40,2020-04-01 13:28:15,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004239,200000002351,,2,12,"W2018-11-B-0001","BR18-1115",,"VA00003646",,"J Ford","WCRO",3,,3,,"01/23/18 - CCM submitted to rgl mgmt.
12/19/18 - Mtg to discuss NOV and plan of action to achieve compliance.
11/28/18 - RP responded to NOV, requested F2F mtg on 12/19/18.",,"N",2018-11-20,2018-11-20,2018-11-20,2018-11-28,2019-01-23,,,,,,2019-01-24,,,,3,"Formal Hearing","Y",2,"Water","Y",3,"Informal RTC","Y",3,"Case Closed (Other)","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"BRRO","N","JRFORD","LMCROWELL",2018-11-20 13:57:40,2019-07-26 12:05:49,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004488,200000002940,,1,1,"TRO 05-18-1990","TR19-0244","60065",,,"J Brandt","TRO",1,,19,,,,"N",1990-02-13,1990-04-17,1990-04-17,,,,1990-05-18,,,1990-05-18,1990-06-06,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",,,,300000004488,1300,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-02-15 16:38:58,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004489,200000002941,,1,1,"TRO 08-09-1993","TR19-0245","61142",,,"J Brandt","TRO",1,,19,,,,"N",1992-08-14,1992-08-14,1992-08-14,,,,1993-08-05,,,1993-08-09,1993-08-17,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",,,,300000004489,4767.7,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-02-16 14:24:50,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004692,200000001520,,2,12,"02-07-TRO-003","TR19-0325",,"VA0087408",,"J Brandt","TRO",1,,19,,,,"N",2002-05-06,2002-07-16,2002-07-16,,,,2003-01-21,2003-02-10,2003-03-12,2003-03-26,2004-06-16,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-03-12 17:31:13,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004119,200000002831,,2,13,"1808-000804","TR18-0913",,"VWP NP-18-000515",,"R Deppe","TRO",1,,19,,"9/18/18: Tim Trant (Attorney Kauffman & Canoles) responded to NOV
9/19/18: responded to Trant call, left voicemail on office line
9/20/18: Spoke to T. Trant, he is providing dates for a site visit and is developing a document showing what occurred and what remediation has taken place, email also sent to him with links to Ch. 2 & 4.
10/31/18: formal response received
12/21/18: letter sent asking for clarification on some point is in 10/31 response, response due 1/11
1/22/19: response recieved
4/15/19: ERP to LC
4/26: ERP to CN
5/16: ERP amendment to LC
5/24: ERP amendment to CN
5/24: Order to LC
5/29: Order to CN
5/31: Order released to Stonehouse
6/14/19: Stonehouse responds to Order, requests minor changes and 30%
6/21/19: revised Order with 30% sent to T. Trant, response requested by 6/28
7/2/19: call to T. Trant requesting update, he is out of the country but spoke to assistant who stated they are finishing updating the CAP with the consultant, will submit next week
7/25/19: CAP addendum recieved, sent to S. Kattan and USACE, we will need addt't photos and site visit but shouldnt hold up sigining
8/2/19: call to T. Trant requesting signed order, we can adjust the cap once order is effective
8/8/19: email fro Trant containing signed Order (Order signature date was 6/29/19)
8/13/19: PN sent to Va Register
4/3/20: Post corrective measures notice received
11/23/20: email sent requesting monitoring update
12/3/20: call with Rebecca Napier, sent email with request for evaluation of 16, 17 and 18, and monitoring of 1-18 for wetland restoration
2/23/21: Monitoring received from Rebecca napier
10/22/21: email sent as reminder of monitoring being due by end of year
12/22/21: Monitoring received
1/14/22: Order terminated",,"N",2018-07-13,2018-09-12,2018-09-12,2018-09-18,2019-04-15,2019-05-31,2019-06-29,2019-09-02,2019-10-01,2019-10-16,2022-01-14,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",13,"VWPP","Y",,,,300000004119,34125,,,,,,,,,,,,,"TRO","Y","RFDEPPE","RFDEPPE",2018-09-19 15:23:52,2022-01-18 09:21:56,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004376,200000002840,,3,4,"2019-VRO-0002","VR19-0133","VAR000535724",,,"E Millard","VRO",1,,8,,"NOV sent 2.28.2019, RP responded, met with RP on 3.13.2019; RP to submit response and updates to facility by April 30, 2019. Requested extension to SNC from J. Williams on 3.27.2019 (trs 3.29.2019) 

Rp submitted response on 4.29.2019, approved by HazWaste Compliance Staff. Will re-inspect and draft ERP/Order after the move. 

Due to delay in move, penalty only order to be drafted-8.30.19-trs
10.18.2019-planning site inspection in November 2019 once move is complete
11.25.2019-inspected Facility, requested manifests and updated 8700-12
1.7.2020-RP assigned new ID Number for C2's new facility, to draft ERP/Order, penalty only
3.3.2020-drafted ERP/Order
3.4.2020-3.16.2020-ERP/Order approved by Waste
3.31.2020-sent draft ERP/Order to DRD for review
5.7.2020-draft order to RP; response due 6.7.2020
10.21.20 - ATP paperwork submitted to RP - response due by 11.23.20
12.23.20 - ATP review complete
1.5.21 - revised draft Order conveyed to RP
1.15.21 - RP signed draft Order
2.4.21 - 3.5.21 - PN comment period",3,"N",2019-01-15,2019-02-28,2019-02-28,2019-03-13,2020-03-03,2020-05-07,2021-01-15,2021-02-03,2021-03-05,2021-03-09,,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",8,"Effective","Y",4,"Hazardous Waste","Y",3,"SNC","Y",300000004376,11687.5,,,,,,,,,,,,,"VRO","N","TRSEVERS","MRCALLAHAN",2019-01-29 10:57:39,2022-01-20 15:00:29,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006723,200000003526,,2,10,"TPRO283376","PR20-1114","7038134",,,"A Reinhardt","PRO",1,,8,,"Tanks 1-4: ALLD, LTT; Class C refresher. Bhavin Patel owns Raina, Inc. and Beachfront Group, LLC. 11/25 RP left VM. 12/4 emailed RP to setup PC. 12/11 PC w/RP - emailed timeline. 12/23 RP emailed; 12/29 resp. to email; update req'd by 1/1/21. 2/4 - program & enf. RO comments rec'd. 2/5 - CSO sent to RP, DTR 3/9/21. negotiations should be complete. resent CSO per RP request 3/31. follwup email 4/9. 5/12 nothing rec'd emailed RP. fin. dept had orders. PN. CSO not complied with. APA referral drafted, sent to JR 10/26.",,"N",2020-01-16,2020-11-24,2020-11-24,2020-11-25,2021-01-25,2021-02-05,2021-04-02,2021-06-07,2021-07-08,2021-07-13,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",8,"Effective","Y",10,"UST","Y",,,,300000006723,6142.81,,,,,,,,,,,,,"PRO","N","AVREINHARDT","AVREINHARDT",2020-11-23 16:53:52,2021-10-27 12:12:49,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004734,200000003017,,2,12,"W2018-10-P-0002","PR19-0362",,"VA0052906",,"J Reynolds","PRO",1,,1,,"randhawa8@hotmail.com - email - G. Singh.  VPDES viols & oil disch.  No records employee training,  SWPPP not current, SWPPP certification statement not signed, no records qtrly visuals for 4th qtr 2017, no record annual compre site compliance eval for 2017, no record monthly oil/water sep & stormwater conveyance inspec.s for Feb. 2018, DMR reporting discrepancy for 1st qtr 2018, qtrly fuel recovery reports not rec'd for 2018, late DMRs, failure apply for reissue VPDES Permit, failure provide water quality criteria monitoring for outfalls 002 & 902, late DMR for Sept 2018 monitoring period, oil disch from failing oil/water separator to receiving pond & UT North Anna, facility not notify DEQ of oil disch.  2nd NOV issued 3/14/2019 for fail provide qtrly fuel reports due by Jan 10, 2019, DMR for Oct 1, 2018-Dec 31, 2018 exceeded Naphthalene max conc and reported improp data for TFCl, failure to provide written report for noncompliance for 002 for Oct 1, - Dec 31, 2018 for oil disch. Met with Mr. Singh & consultant on 3/6/2019. Discussed viol & corr actions. Mr Singh also pursuing VPDES permit re-issuance.  April 2019, to send Mr. Singh email requesting info to address outstanding viols. Sept 24, 2019 rec'd report of unpermitted 'car'wash operating, unpermitted untreated disch from 'car'wash to state waters, & potential problems with AST-taped at bottom of tank?  DEQ staff to investigate. 10/9/19 reviewed new NOV. Staff to inspect site 10/15/19. Site inspected-AST emptied. Pumping gas from frac tank to pumps for trucks filling up at dispensers.  Booms in place in pond. Oct. 2019, DEQ staff working with consultant on application - expired  Stormwater Industrial GP to address outfall locations, etc. Drfting ERP-Nov 12. Dec 4 discuss with Kristen S. Drft Order & ERP-Dec 13-current.  03032020 Case transferred and action pending. 06252020 Comprehensive site investigation completed (multi-media) for refreshment and coinciding with recent releases; issuance of new NOV pending",3,"N",,2018-10-26,2018-10-26,2019-03-06,,,,,,,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",1,"Pending Consent","Y",12,"VPDES","Y",3,"SNC","Y",,,,,,,,,,,,,,,"PRO","Y","ECAKERS","JDREYNOLDS",2019-03-19 10:03:55,2020-06-25 10:37:29,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006276,200000000367,,2,12,"2020-TRO-0072","TR20-0691",,"VA0021288",,"J Brandt","TRO",2,,20,,"Sewage overflows",,"N",,2003-09-12,2003-09-12,,,,,,,2006-02-08,2007-02-08,,,,2,"IFF/1186","Y",2,"Water","Y",2,"LOA","Y",20,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMHODGES",,2020-06-30 13:45:41,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006277,200000000367,,2,12,"2020-TRO-0073","TR20-0692",,"VA0021288",,"J Brandt","TRO",2,,20,,"permit limits/I&I reduction/O&M/lab",,"N",,2007-07-26,2007-07-26,,,,,,,2008-04-23,2009-05-01,,,,2,"IFF/1186","Y",2,"Water","Y",2,"LOA","Y",20,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMHODGES",,2020-06-30 13:48:09,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006278,200000000379,,2,12,"2020-TRO-0074","TR20-0693",,,,"J Brandt","TRO",8,,38,,"Operating without a permit/now has a permit",,"N",,2003-02-21,2003-02-21,,,,,,,,2006-10-13,,,,,,,2,"Water","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMHODGES",,2020-06-30 14:03:52,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006281,200000000549,,2,12,"2020-TRO-0077","TR20-0701",,"VAR050281",,"J Brandt","TRO",8,,38,,"General permit conditions",,"N",,2004-12-02,2004-12-02,,,,,,,,2006-08-07,,,,,,,2,"Water","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMHODGES",,2020-07-01 09:21:24,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006284,200000000646,,2,12,"2020-TRO-0080","TR20-0704",,,,"J Brandt","TRO",8,,38,,"Unpermitted facility",,"N",,2007-01-10,2007-01-10,,,,,,,,2007-05-11,,,,,,,2,"Water","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMHODGES",,2020-07-01 09:36:54,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004711,200000003003,,2,12,"01-10-TRO-005","TR19-0339",,"VAG110032",,"J Brandt","TRO",1,,19,,,,"N",2001-08-08,2001-10-25,2001-10-25,,,,2002-05-16,,,2002-10-08,2006-05-08,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,300000004711,3750,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-03-15 23:45:24,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005014,200000003112,,2,12,"TRO-9-88-015","TR19-0507",,"VA0053899",,"J Brandt","TRO",1,,19,,,,"N",,1987-09-25,1987-09-25,,,,1993-04-22,,,1993-06-25,1997-03-18,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-05-01 11:40:46,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005152,200000003170,,1,1,"TRO 09-20-1990","TR19-0615","60913",,,"J Brandt","TRO",1,,19,,,,"N",,1990-09-20,1990-09-20,,,,1990-10-18,,,1990-10-24,1991-01-24,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",,,,300000005152,4810,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-06-04 16:25:03,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005183,200000003182,,2,12,"96-10-TRO-011","TR19-0637",,"VA0069302",,"J Brandt","TRO",1,,19,,,,"N",,1996-10-31,1996-10-31,,,,1996-12-11,,,1996-03-18,2001-10-04,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-06-08 22:38:27,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005653,200000003554,,3,4,"2019-12-PRO-602","PR19-1210","VAR000529941",,,"F Lupini","PRO",1,,19,,,3,"N",2019-12-09,2019-12-09,2019-12-09,2019-12-17,2021-03-23,2021-05-04,2021-05-14,2021-06-09,2021-07-09,2021-07-13,2022-01-12,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",4,"Hazardous Waste","Y",3,"SNC","Y",300000005653,4375,,,,,,,,,,,,,"PRO","Y","ECAKERS","FELUPINI",2019-12-10 10:01:22,2022-01-18 13:36:30,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003562,200000002618,,2,12,"W2017-11-T-0003","TR17-1108",,"VAR052095",,"J Coleman",,1,,8,,"11/14/17:  NOV issued.  
12/14/17:  ERP signed by CO, REM, and enforcement specialist... pending review and approval by RD
1/31/18:  ERP signed by RD 
2/1/18:  JMC is drafting Consent Order
2/12/18:  Draft CSO sent to REM
2/21/18:  Draft CSO released to RP; spoke to Mr. Dyson (302-258-4883) 
3/9/18:  Response to draft Order due
3/?/18: Spoke to Mr. Dyson; supposed to send me paperwork 
3/27/18: Spoke to Mr. Dyson; supposed to overnight me paperwork 3/28/18
5/15/18:  Enforcement meeting with Mr. Dyson; Mr. Dyson signed Consent Order
8/31/18:  Contacted Mr. Dyson regarding civil charge via email; responded 9/6 stating that it would get paid the following week
9/6/18:  Permit is being processed for termination (inspector sent report and request to permitting).  Only civil charge due.
9/13/18:  Still have not received civil charge payment; will follow up after hurricane next week
10/17/18:  Sent email checking on status of civil charge payments; mentioned AG referral for failure to comply with terms of order
11/30/18:  Civil charge not paid.  DEQ finance reached agreement 11/30/18 for the RP to send $500 by December 7, 2018 and will continue to make payments.",,"N",2017-07-06,2017-11-14,2017-11-14,,,2018-02-21,2018-05-15,2018-05-14,2018-06-14,2018-07-26,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",8,"Effective","Y",12,"VPDES","Y",,,,300000003562,11160,,,,,,,,,,,,,"TRO","Y","JMBRANDT","JMBRANDT",2017-11-16 12:49:58,2021-04-26 09:16:55,2022-02-09 02:56:38,"CEDS_PUBLIC"
